Date,Open,High,Low,Close,Adj Close,Volume
2019-06-27,83.550003,83.889999,83.209999,83.559998,77.594650,6084200
2019-06-28,83.559998,83.959999,83.320000,83.830002,77.845390,6735300
2019-07-01,84.620003,84.959999,84.029999,84.550003,78.514000,7935100
2019-07-02,84.739998,85.589996,84.519997,85.510002,79.405472,6205800
2019-07-03,86.040001,87.820000,85.980003,87.790001,81.522690,7818600
2019-07-05,87.500000,87.889999,86.879997,87.790001,81.522690,5733100
2019-07-08,87.599998,87.949997,87.180000,87.440002,81.197678,6359500
2019-07-09,87.290001,87.650002,86.889999,87.230003,81.002670,5355400
2019-07-10,87.419998,88.540001,87.419998,88.379997,82.070564,5293000
2019-07-11,88.660004,89.290001,88.269997,89.070000,82.711296,6191400
2019-07-12,89.279999,89.820000,88.849998,89.769997,83.361313,5628000
2019-07-15,89.870003,90.339996,89.660004,90.160004,83.723495,6061300
2019-07-16,90.220001,90.480003,89.589996,90.080002,83.649193,5591900
2019-07-17,90.080002,90.379997,89.730003,90.250000,83.807076,4635900
2019-07-18,90.330002,91.540001,89.949997,91.500000,84.967834,6470200
2019-07-19,91.410004,91.610001,90.230003,90.300003,83.853493,10804800
2019-07-22,90.519997,91.180000,90.050003,90.919998,84.429222,5636600
2019-07-23,91.250000,91.360001,89.169998,90.110001,83.677063,7609200
2019-07-24,89.900002,90.750000,89.680000,90.650002,84.178505,5388100
2019-07-25,91.489998,91.550003,90.470001,90.980003,84.484962,8106300
2019-07-26,96.400002,99.720001,95.209999,99.110001,92.034554,20846500
2019-07-29,98.050003,98.940002,97.209999,98.019997,91.022369,11184500
2019-07-30,97.500000,98.279999,96.519997,96.650002,89.750183,7248300
2019-07-31,96.650002,96.650002,93.500000,94.690002,87.930115,9912100
2019-08-01,95.000000,97.580002,94.580002,95.379997,88.570831,8342300
2019-08-02,95.000000,96.040001,94.800003,95.510002,88.691559,6381700
2019-08-05,94.510002,95.519997,93.029999,93.699997,87.010780,8917400
2019-08-06,94.309998,95.709999,93.800003,95.339996,88.533676,7438000
2019-08-07,94.599998,95.699997,94.169998,95.220001,88.757401,6414000
2019-08-08,95.230003,96.410004,94.440002,96.269997,89.736130,7423600
2019-08-09,96.150002,96.839996,95.419998,96.300003,89.764107,5209200
2019-08-12,95.779999,96.019997,94.300003,94.910004,88.468430,5513800
2019-08-13,94.519997,96.669998,94.209999,96.629997,90.071693,8915600
2019-08-14,95.910004,97.019997,94.870003,94.919998,88.477768,9989500
2019-08-15,95.500000,96.269997,94.610001,95.529999,89.046364,5559400
2019-08-16,96.290001,96.830002,95.849998,96.519997,89.969170,4852200
2019-08-19,97.230003,97.410004,96.220001,96.660004,90.099678,5324900
2019-08-20,96.349998,97.120003,95.589996,95.629997,89.139572,6809100
2019-08-21,96.269997,96.650002,95.730003,96.320000,89.782761,4740500
2019-08-22,96.589996,96.849998,95.699997,96.489998,89.941193,5146200
2019-08-23,96.410004,97.099998,94.389999,94.699997,88.272675,8076600
2019-08-26,95.379997,96.500000,95.000000,96.500000,89.950523,5802600
2019-08-27,96.699997,97.099998,96.029999,96.089996,89.568359,6539800
2019-08-28,96.230003,97.209999,96.000000,97.070000,90.481834,4948800
2019-08-29,97.849998,98.070000,97.059998,97.699997,91.069092,4514300
2019-08-30,98.139999,98.139999,96.110001,96.559998,90.006454,5209500
2019-09-03,96.419998,97.209999,96.050003,96.769997,90.202202,5150700
2019-09-04,94.480003,96.330002,93.029999,96.110001,89.586998,12937000
2019-09-05,96.540001,96.959999,95.169998,95.559998,89.074326,5514400
2019-09-06,95.750000,96.339996,95.510002,95.739998,89.242104,3991800
2019-09-09,95.800003,95.930000,93.739998,94.160004,87.769348,6523300
2019-09-10,93.809998,93.879997,89.300003,90.349998,84.217934,12490900
2019-09-11,90.180000,91.449997,89.610001,90.980003,84.805168,8406600
2019-09-12,92.160004,93.320000,91.769997,92.059998,85.811874,6862200
2019-09-13,92.150002,92.150002,90.320000,90.480003,84.339119,6972300
2019-09-16,90.019997,90.449997,89.379997,89.419998,83.351044,6339200
2019-09-17,89.669998,91.459999,89.650002,90.750000,84.590775,6493200
2019-09-18,90.980003,91.360001,90.059998,90.959999,84.786537,4510700
2019-09-19,90.989998,92.099998,90.300003,91.559998,85.345802,4843600
2019-09-20,91.610001,92.080002,90.059998,90.070000,83.956940,10913800
2019-09-23,90.320000,91.160004,89.930000,90.809998,84.646721,4532400
2019-09-24,91.599998,91.769997,89.510002,89.919998,83.817123,5662600
2019-09-25,89.940002,90.610001,89.019997,90.349998,84.217934,4764000
2019-09-26,90.839996,91.150002,89.500000,89.800003,83.705246,5026400
2019-09-27,90.300003,90.300003,87.790001,88.370003,82.372307,5987700
2019-09-30,88.410004,88.559998,87.610001,88.419998,82.418915,6588300
2019-10-01,88.629997,88.889999,86.449997,86.510002,80.638550,6719400
2019-10-02,85.949997,86.010002,84.160004,84.320000,78.597183,9858200
2019-10-03,84.300003,84.910004,83.610001,84.669998,78.923439,5989000
2019-10-04,84.900002,85.970001,84.750000,85.919998,80.088593,5869000
2019-10-07,85.709999,86.160004,85.489998,85.849998,80.023338,4382900
2019-10-08,85.489998,86.330002,84.690002,84.910004,79.147156,6100400
2019-10-09,85.370003,86.169998,85.279999,85.849998,80.023338,4427200
2019-10-10,85.910004,86.070000,85.379997,85.959999,80.125862,3986000
2019-10-11,87.019997,87.250000,86.260002,86.360001,80.498726,5611000
2019-10-14,86.500000,87.680000,86.400002,86.620003,80.741089,4881000
2019-10-15,87.000000,87.250000,85.760002,86.449997,80.582611,4695100
2019-10-16,86.529999,86.830002,86.050003,86.709999,80.824966,3698700
2019-10-17,86.879997,87.019997,86.160004,86.290001,80.433479,4359400
2019-10-18,86.349998,86.750000,85.519997,86.029999,80.191116,4631200
2019-10-21,86.000000,86.239998,85.080002,85.349998,79.557274,4861200
2019-10-22,85.230003,85.349998,83.389999,83.459999,77.795555,5767500
2019-10-23,84.309998,84.410004,82.129997,82.739998,77.124413,7136200
2019-10-24,82.800003,83.529999,82.660004,83.180000,77.534546,4591100
2019-10-25,83.209999,83.570000,82.629997,83.379997,77.720985,5235300
2019-10-28,84.470001,84.980003,83.360001,83.599998,77.926056,6653400
2019-10-29,83.809998,84.629997,83.639999,84.129997,78.420082,5699100
2019-10-30,84.610001,84.699997,83.320000,84.190002,78.476006,8731300
2019-10-31,86.709999,87.220001,83.279999,84.559998,78.820900,14008800
2019-11-01,84.790001,85.309998,82.610001,83.209999,77.562508,10658500
2019-11-04,83.300003,83.440002,81.900002,82.370003,76.779541,8271200
2019-11-05,82.339996,82.339996,81.029999,81.889999,76.332115,7054400
2019-11-06,82.080002,83.370003,82.000000,82.989998,77.357452,6365300
2019-11-07,83.059998,83.290001,81.839996,81.949997,76.388046,7221400
2019-11-08,82.190002,82.639999,81.449997,81.769997,76.220261,7054800
2019-11-11,81.750000,82.529999,81.370003,82.430000,76.835464,5828200
2019-11-12,82.690002,83.980003,82.610001,83.320000,78.053284,8551400
2019-11-13,83.290001,84.290001,83.199997,83.940002,78.634102,7407900
2019-11-14,84.099998,84.519997,83.800003,84.379997,79.046272,5285100
2019-11-15,84.680000,84.940002,83.570000,84.209999,78.887016,7533000
2019-11-18,83.919998,84.110001,83.250000,84.019997,78.709015,6432200
2019-11-19,84.059998,84.279999,83.570000,83.660004,78.371788,6008400
2019-11-20,83.540001,84.489998,82.980003,83.599998,78.315590,6248700
2019-11-21,83.750000,84.040001,81.760002,82.300003,77.097755,8300500
2019-11-22,82.690002,83.389999,82.660004,83.019997,77.772247,6080400
2019-11-25,83.160004,84.000000,82.930000,83.750000,78.456100,5450400
2019-11-26,84.129997,84.650002,84.000000,84.559998,79.214905,7651500
2019-11-27,84.849998,85.809998,84.419998,85.769997,80.348427,7502400
2019-11-29,85.910004,86.730003,85.250000,85.430000,80.029907,3857000
2019-12-02,85.379997,85.769997,83.820000,84.570000,79.224274,6425800
2019-12-03,84.029999,85.000000,83.820000,84.820000,79.458473,6049800
2019-12-04,85.129997,85.540001,84.699997,85.400002,80.001823,5940300
2019-12-05,85.440002,85.480003,84.320000,84.449997,79.111847,5170800
2019-12-06,85.029999,86.529999,85.029999,86.320000,80.863640,8499800
2019-12-09,86.309998,86.629997,85.959999,86.279999,80.826187,7164700
2019-12-10,86.500000,87.470001,85.910004,86.040001,80.601349,7944800
2019-12-11,86.260002,86.870003,85.849998,86.589996,81.116570,4921900
2019-12-12,88.000000,88.889999,87.540001,88.209999,82.634171,10282100
2019-12-13,88.019997,88.790001,87.580002,88.669998,83.065117,6714100
2019-12-16,89.139999,89.300003,88.430000,88.779999,83.168167,6705600
2019-12-17,88.870003,88.970001,87.470001,88.129997,82.559250,7296900
2019-12-18,88.389999,88.849998,87.820000,87.989998,82.428101,5859200
2019-12-19,87.830002,88.589996,87.580002,88.519997,82.924583,6022100
2019-12-20,88.790001,89.000000,87.889999,88.459999,82.868385,14271500
2019-12-23,88.620003,88.849998,88.180000,88.230003,82.652931,4349700
2019-12-24,88.199997,88.599998,88.000000,88.519997,82.924583,1847800
2019-12-26,88.730003,88.760002,87.790001,88.080002,82.512390,4177700
2019-12-27,88.110001,88.459999,87.690002,88.129997,82.559250,4129300
2019-12-30,88.010002,88.199997,87.059998,87.440002,81.912857,4655600
2019-12-31,87.440002,87.989998,87.309998,87.919998,82.362511,4115600
2020-01-02,88.120003,89.349998,88.050003,89.349998,83.702118,6473800
2020-01-03,88.660004,89.099998,88.099998,88.830002,83.215004,4874100
2020-01-06,88.110001,88.410004,87.470001,88.129997,82.559250,5409800
2020-01-07,87.959999,88.029999,87.129997,87.860001,82.306313,6514700
2020-01-08,87.940002,89.349998,87.779999,88.879997,83.261826,7296300
2020-01-09,90.250000,91.160004,90.070000,90.529999,84.807549,9443500
2020-01-10,90.800003,90.889999,89.629997,90.160004,84.460938,7097900
2020-01-13,90.620003,91.720001,90.209999,91.080002,85.322777,7382500
2020-01-14,91.190002,91.440002,90.860001,90.989998,85.238457,5855200
2020-01-15,91.000000,92.059998,91.000000,91.540001,85.753685,6145300
2020-01-16,91.989998,92.610001,91.629997,92.580002,86.727959,5180300
2020-01-17,92.930000,93.750000,92.809998,93.620003,87.702217,6962800
2020-01-21,92.830002,93.599998,92.190002,92.529999,86.681107,7094600
2020-01-22,93.139999,93.750000,92.470001,92.529999,86.681107,6157400
2020-01-23,91.919998,93.849998,90.739998,93.750000,87.823990,6100600
2020-01-24,94.000000,94.129997,91.339996,92.029999,86.212730,7815500
2020-01-27,88.629997,89.449997,87.550003,88.730003,83.121315,11066500
2020-01-28,89.050003,89.190002,87.720001,88.599998,82.999527,11922400
2020-01-29,88.150002,88.440002,85.599998,86.720001,81.238365,17678700
2020-01-30,85.449997,86.589996,84.690002,85.839996,80.413994,12224900
2020-01-31,85.790001,85.989998,84.519997,84.830002,79.467842,11693900
2020-02-03,85.070000,86.790001,85.070000,86.010002,80.573250,9090600
2020-02-04,87.139999,89.000000,86.620003,88.379997,82.793457,9997100
2020-02-05,88.879997,89.199997,86.629997,87.559998,82.407562,9982700
2020-02-06,87.650002,87.699997,86.150002,86.150002,81.080528,8901400
2020-02-07,85.760002,86.620003,85.320000,86.419998,81.334648,8073900
2020-02-10,86.430000,87.620003,86.169998,87.529999,82.379326,7289300
2020-02-11,87.860001,88.230003,87.349998,87.510002,82.360504,5098500
2020-02-12,87.709999,89.099998,87.389999,88.570000,83.358131,7747800
2020-02-13,88.500000,90.510002,88.260002,89.930000,84.638100,8576600
2020-02-14,90.180000,90.410004,88.989998,89.279999,84.026337,5686900
2020-02-18,89.370003,89.470001,88.290001,89.230003,83.979294,5288800
2020-02-19,89.489998,90.440002,89.300003,90.139999,84.835747,5210800
2020-02-20,89.730003,90.250000,87.730003,88.599998,83.386360,5969200
2020-02-21,88.000000,88.389999,87.000000,87.360001,82.219345,5800500
2020-02-24,84.529999,86.050003,84.260002,84.519997,79.546463,8313600
2020-02-25,85.019997,85.349998,81.669998,82.190002,77.353569,9404000
2020-02-26,82.599998,83.239998,80.639999,80.669998,75.922997,10541500
2020-02-27,78.830002,80.870003,77.360001,78.290001,73.683037,17120800
2020-02-28,76.169998,78.809998,75.720001,78.430000,73.814804,19108600
2020-03-02,77.919998,82.410004,77.660004,82.379997,77.532379,14258700
2020-03-03,82.300003,82.620003,78.110001,78.599998,73.974808,12395900
2020-03-04,79.290001,80.199997,77.879997,79.669998,74.981850,10999600
2020-03-05,77.900002,77.900002,75.279999,76.190002,71.706635,12545300
2020-03-06,73.459999,75.709999,72.050003,75.339996,70.906647,18080100
2020-03-09,70.580002,74.029999,70.080002,70.830002,66.662033,15930300
2020-03-10,72.559998,74.949997,70.029999,74.870003,70.464294,18414000
2020-03-11,72.830002,74.269997,67.400002,68.300003,64.280914,17138000
2020-03-12,62.950001,66.790001,61.459999,62.099998,58.445744,25170600
2020-03-13,65.650002,70.180000,63.509998,69.919998,65.805588,19247200
2020-03-16,60.630001,63.950001,58.110001,58.590000,55.142288,23354300
2020-03-17,59.549999,59.619999,53.610001,58.980000,55.509346,25045200
2020-03-18,55.549999,57.650002,50.020000,56.330002,53.015285,28770600
2020-03-19,56.230000,63.360001,53.549999,61.410000,57.796349,25167400
2020-03-20,62.299999,65.680000,57.910000,58.029999,54.615242,28420600
2020-03-23,57.230000,57.439999,54.000000,56.549999,53.222340,24905800
2020-03-24,62.610001,65.160004,61.000000,64.879997,61.062157,28286200
2020-03-25,66.830002,69.639999,63.490002,65.809998,61.937443,22977200
2020-03-26,66.709999,71.580002,66.250000,69.900002,65.786766,20997500
2020-03-27,66.680000,68.250000,64.820000,66.339996,62.436245,18950500
2020-03-30,66.559998,68.220001,64.580002,67.860001,63.866810,14199700
2020-03-31,67.180000,68.320000,65.309998,65.739998,61.871563,20109800
2020-04-01,63.000000,64.760002,61.580002,62.619999,58.935150,12880400
2020-04-02,65.750000,68.699997,62.910000,65.000000,61.175098,18175000
2020-04-03,64.470001,64.750000,60.900002,63.049999,59.339848,14676500
2020-04-06,66.269997,68.339996,64.410004,67.790001,63.800915,18010800
2020-04-07,71.570000,72.480003,68.330002,68.709999,64.666786,13799400
2020-04-08,69.580002,71.919998,68.540001,71.570000,67.358482,10417600
2020-04-09,71.199997,74.260002,70.139999,73.879997,69.532547,19748100
2020-04-13,73.519997,73.599998,70.349998,71.760002,67.537315,11191800
2020-04-14,73.690002,74.330002,72.660004,73.669998,69.334900,10912000
2020-04-15,72.010002,73.180000,70.709999,72.550003,68.280815,10642500
2020-04-16,73.110001,73.760002,71.349998,73.510002,69.184326,11946800
2020-04-17,76.620003,77.389999,74.970001,77.099998,72.563087,14268400
2020-04-20,76.019997,76.980003,75.080002,75.320000,70.887825,9684700
2020-04-21,73.400002,73.959999,71.739998,72.720001,68.440811,10345800
2020-04-22,74.550003,78.059998,74.430000,77.449997,72.892479,11347000
2020-04-23,77.330002,77.669998,74.260002,75.150002,70.727814,15513400
2020-04-24,75.750000,76.029999,74.209999,75.580002,71.132523,8456000
2020-04-27,76.680000,78.040001,76.540001,77.739998,73.165405,8258500
2020-04-28,78.669998,79.610001,76.959999,78.690002,74.059509,12801400
2020-04-29,78.180000,78.750000,76.720001,76.860001,72.337204,24575500
2020-04-30,76.830002,77.639999,75.190002,76.730003,72.214859,15186000
2020-05-01,74.900002,75.879997,73.209999,73.790001,69.447853,11216700
2020-05-04,72.580002,72.620003,71.260002,71.889999,67.659660,12921800
2020-05-05,74.959999,75.080002,72.889999,72.900002,68.610214,12976000
2020-05-06,73.769997,74.849998,72.860001,72.959999,68.666695,12740900
2020-05-07,73.809998,76.029999,73.370003,76.000000,71.932030,13360500
2020-05-08,77.250000,77.930000,75.760002,77.870003,73.701950,11917200
2020-05-11,76.620003,77.180000,75.800003,75.870003,71.808975,9004500
2020-05-12,76.000000,76.730003,74.339996,74.349998,70.370346,8549900
2020-05-13,74.459999,75.750000,72.919998,73.620003,69.679413,11532700
2020-05-14,72.320000,74.290001,70.650002,74.190002,70.218903,11932300
2020-05-15,72.809998,74.639999,72.669998,74.160004,70.190521,9489100
2020-05-18,76.860001,77.500000,76.199997,76.230003,72.149719,8903200
2020-05-19,76.400002,77.220001,75.760002,75.860001,71.799530,6484900
2020-05-20,77.230003,77.839996,76.519997,77.760002,73.597816,7790500
2020-05-21,78.599998,79.379997,77.889999,78.050003,73.872307,10312600
2020-05-22,77.900002,78.050003,76.519997,77.620003,73.465332,7653300
2020-05-26,79.599998,79.919998,77.580002,77.760002,73.597816,8422200
2020-05-27,78.980003,78.980003,77.389999,78.599998,74.392860,8245300
2020-05-28,78.639999,80.059998,77.930000,78.540001,74.336075,8331400
2020-05-29,78.620003,78.639999,77.260002,77.989998,73.815506,10043600
2020-06-01,77.660004,78.650002,76.769997,78.320000,74.127853,7922000
2020-06-02,77.970001,78.260002,76.790001,77.779999,73.616745,9521000
2020-06-03,78.449997,79.949997,78.300003,79.580002,75.320404,9956700
2020-06-04,79.309998,80.169998,78.470001,78.739998,74.525360,7667600
2020-06-05,80.330002,82.330002,79.970001,82.139999,77.743385,12030800
2020-06-08,83.080002,83.620003,82.180000,83.559998,79.087364,10229600
2020-06-09,82.620003,83.220001,81.760002,82.370003,77.961082,7999800
2020-06-10,79.879997,80.029999,78.199997,79.010002,74.780914,19683800
2020-06-11,75.750000,76.790001,72.150002,72.570000,68.685631,26422200
2020-06-12,75.000000,76.720001,73.809998,76.379997,72.291687,18529800
2020-06-15,74.300003,77.910004,74.080002,76.959999,72.840645,14644700
2020-06-16,78.790001,78.940002,76.389999,77.839996,73.673531,10890100
2020-06-17,78.070000,78.290001,76.680000,77.099998,72.973152,6906700
2020-06-18,76.720001,76.790001,75.800003,76.309998,72.225441,8486000
2020-06-19,77.029999,77.379997,74.879997,75.400002,71.364143,12538600
2020-06-22,74.900002,75.650002,73.919998,75.400002,71.364143,8238600
2020-06-23,76.330002,76.370003,75.070000,75.489998,71.449326,8076600
2020-06-24,74.900002,74.919998,72.000000,73.639999,69.698349,12306400
2020-06-25,73.220001,74.110001,72.169998,73.849998,69.897118,8624800
2020-06-26,73.629997,73.769997,71.250000,71.570000,67.739143,17627800
2020-06-29,71.410004,73.500000,71.059998,73.480003,69.546928,8653000
2020-06-30,73.580002,73.879997,72.809998,73.589996,69.651024,11324000
2020-07-01,74.000000,74.690002,73.379997,74.029999,70.067474,6750000
2020-07-02,75.040001,75.089996,73.639999,73.779999,69.830849,6544400
2020-07-06,74.930000,75.480003,74.160004,75.440002,71.402000,7235300
2020-07-07,75.129997,75.230003,74.000000,74.250000,70.275703,7515100
2020-07-08,74.070000,74.500000,73.330002,74.139999,70.171600,7346200
2020-07-09,73.730003,74.220001,71.930000,73.570000,69.632111,9618200
2020-07-10,73.000000,74.559998,72.739998,74.290001,70.313553,7524200
2020-07-13,74.559998,74.839996,72.489998,72.650002,68.761353,9464500
2020-07-14,72.000000,72.970001,71.820000,72.730003,68.837067,8780900
2020-07-15,74.459999,75.809998,73.959999,75.610001,71.562904,10300700
2020-07-16,74.900002,75.139999,73.680000,74.389999,70.408211,6649300
2020-07-17,74.430000,74.550003,73.209999,74.160004,70.190521,6087500
2020-07-20,74.160004,75.220001,73.629997,74.959999,70.947701,8832700
2020-07-21,75.779999,76.800003,75.269997,75.440002,71.402000,10637500
2020-07-22,75.519997,77.330002,75.120003,77.239998,73.105659,9213100
2020-07-23,76.879997,77.070000,74.900002,75.360001,71.326279,7795100
2020-07-24,75.279999,76.000000,75.110001,75.779999,71.723793,5673400
2020-07-27,75.889999,76.709999,75.540001,76.459999,72.367424,6771100
2020-07-28,76.300003,76.389999,74.559998,74.639999,70.644829,12273400
2020-07-29,77.559998,78.489998,76.900002,77.419998,73.276031,15261100
2020-07-30,76.629997,76.980003,75.400002,76.639999,72.537773,7889800
2020-07-31,76.239998,76.540001,75.480003,76.529999,72.433662,7423800
2020-08-03,76.480003,76.599998,75.440002,75.500000,71.458794,7138300
2020-08-04,75.370003,75.489998,74.760002,75.129997,71.108589,12792400
2020-08-05,75.349998,75.989998,75.330002,75.779999,71.723793,7780800
2020-08-06,75.199997,75.919998,74.940002,75.660004,71.999786,6764800
2020-08-07,75.480003,75.930000,75.209999,75.790001,72.123482,6569300
2020-08-10,75.820000,77.669998,75.809998,77.470001,73.722214,6604300
2020-08-11,78.269997,79.980003,78.000000,78.870003,75.054489,10238500
2020-08-12,79.589996,79.690002,78.669998,79.290001,75.454170,5378000
2020-08-13,78.919998,79.639999,78.839996,79.019997,75.197235,4383400
2020-08-14,78.540001,78.930000,78.019997,78.370003,74.578674,3771300
2020-08-17,78.599998,78.959999,78.120003,78.949997,75.130615,5360400
2020-08-18,79.150002,79.360001,78.349998,78.989998,75.168671,5272700
2020-08-19,79.180000,79.389999,77.430000,77.629997,73.874474,6840600
2020-08-20,77.029999,77.650002,76.459999,77.220001,73.484322,5099500
2020-08-21,76.940002,77.269997,76.690002,77.070000,73.341560,5594100
2020-08-24,77.709999,79.139999,77.250000,78.680000,74.873680,5867400
2020-08-25,80.059998,83.070000,79.790001,82.720001,78.718239,17659500
2020-08-26,82.419998,82.750000,81.879997,82.410004,78.423241,7934300
2020-08-27,82.750000,83.639999,82.500000,83.410004,79.374855,9099200
2020-08-28,83.790001,85.290001,83.430000,85.000000,80.887932,9303900
2020-08-31,84.629997,85.360001,84.029999,84.470001,80.383560,6401600
2020-09-01,84.699997,86.089996,84.230003,86.050003,81.887131,8166100
2020-09-02,86.510002,88.750000,86.290001,88.349998,84.075851,11378900
2020-09-03,88.599998,88.980003,85.690002,86.480003,82.296341,11036600
2020-09-04,87.089996,87.779999,85.309998,86.269997,82.096497,10349400
2020-09-08,85.269997,87.580002,84.769997,85.410004,81.278107,11083100
2020-09-09,85.930000,86.830002,84.459999,85.860001,81.706329,6928700
2020-09-10,85.800003,87.070000,84.529999,84.879997,80.773743,7552000
2020-09-11,84.949997,85.849998,84.150002,85.269997,81.144859,7103300
2020-09-14,85.750000,87.059998,85.639999,86.629997,82.439072,5535800
2020-09-15,87.180000,88.250000,87.169998,87.709999,83.466827,8361900
2020-09-16,88.000000,89.430000,87.750000,88.379997,84.104416,7146400
2020-09-17,87.050003,87.320000,85.360001,86.750000,82.553261,7386600
2020-09-18,86.809998,87.239998,84.599998,84.949997,80.840347,10113400
2020-09-21,82.860001,83.949997,81.750000,83.889999,79.831627,7188800
2020-09-22,84.050003,84.389999,83.180000,83.949997,79.888725,4465000
2020-09-23,84.379997,84.900002,82.820000,82.989998,78.975166,6414700
2020-09-24,82.629997,84.139999,81.919998,83.040001,79.022751,4881500
2020-09-25,82.529999,84.690002,82.220001,84.300003,80.221809,5981500
2020-09-28,85.519997,86.239998,84.989998,86.070000,81.906158,5976200
2020-09-29,86.250000,86.250000,84.629997,84.800003,80.697601,4064000
2020-09-30,86.629997,87.160004,85.470001,85.919998,81.763428,10134400
2020-10-01,87.040001,87.449997,86.199997,86.739998,82.543747,7241200
2020-10-02,85.150002,87.129997,85.089996,86.570000,82.381989,5602300
2020-10-05,87.269997,88.680000,87.199997,88.470001,84.190063,7004800
2020-10-06,88.650002,89.279999,86.800003,87.010002,82.800697,7951100
2020-10-07,87.820000,88.980003,87.440002,88.449997,84.171028,5179300
2020-10-08,88.459999,89.610001,88.410004,89.529999,85.198792,4958800
2020-10-09,89.800003,90.330002,89.580002,90.010002,85.655563,6197700
2020-10-12,90.459999,91.099998,89.930000,90.779999,86.388321,5909100
2020-10-13,90.580002,90.849998,89.769997,90.160004,85.798317,5732000
2020-10-14,90.169998,90.599998,88.559998,89.309998,84.989410,4760700
2020-10-15,88.160004,88.870003,87.669998,88.830002,84.532646,5002200
2020-10-16,89.389999,89.629997,88.440002,88.519997,84.237640,4721300
2020-10-19,88.699997,89.570000,87.360001,87.599998,83.362137,5426600
2020-10-20,88.680000,89.720001,88.040001,88.510002,84.228142,4939700
2020-10-21,88.379997,89.160004,88.190002,88.269997,83.999733,4119200
2020-10-22,88.019997,89.379997,87.699997,89.360001,85.037010,4257800
2020-10-23,89.800003,90.959999,89.440002,90.800003,86.407333,7811500
2020-10-26,90.029999,91.129997,88.650002,89.660004,85.322502,7756400
2020-10-27,89.480003,90.349998,89.169998,90.050003,85.693634,8027500
2020-10-28,88.650002,88.949997,86.610001,87.169998,82.952942,12738800
2020-10-29,87.169998,89.110001,86.610001,88.300003,84.028297,8440000
2020-10-30,87.750000,88.389999,85.629997,86.959999,82.753113,11400700
2020-11-02,87.540001,87.769997,85.449997,85.970001,81.811012,8904900
2020-11-03,86.779999,89.059998,86.180000,88.389999,84.113930,6910400
2020-11-04,88.900002,91.290001,88.739998,89.790001,85.446198,10509400
2020-11-05,90.690002,91.160004,89.900002,90.620003,86.236053,6169700
2020-11-06,90.150002,91.199997,89.779999,90.650002,86.264595,6626100
2020-11-09,97.320000,97.650002,95.639999,95.879997,91.241585,16225800
2020-11-10,93.739998,95.269997,93.139999,93.919998,89.797852,10474700
2020-11-11,94.110001,95.830002,94.019997,95.040001,90.868698,8296500
2020-11-12,94.660004,94.760002,92.660004,93.529999,89.424980,7058400
2020-11-13,94.379997,95.589996,93.699997,95.559998,91.365875,5516100
2020-11-16,96.790001,97.809998,96.019997,97.779999,93.488441,9371300
2020-11-17,97.209999,98.779999,96.809998,98.599998,94.272461,8722300
2020-11-18,98.629997,99.330002,97.910004,97.910004,93.612740,6039500
2020-11-19,97.239998,97.919998,96.860001,97.760002,93.469322,4252300
2020-11-20,97.419998,97.540001,96.949997,97.010002,92.752251,4609700
2020-11-23,97.620003,97.860001,96.419998,96.879997,92.627953,4803200
2020-11-24,97.510002,98.720001,97.400002,98.300003,93.985634,6319900
2020-11-25,98.500000,98.540001,97.940002,98.199997,93.890015,4027100
2020-11-27,98.480003,98.980003,98.279999,98.660004,94.329834,2169700
2020-11-30,98.199997,98.290001,96.959999,98.019997,93.717911,5197300
2020-12-01,99.000000,99.260002,98.250000,98.820000,94.482803,4970000
2020-12-02,98.510002,99.040001,98.209999,98.910004,94.568863,3377900
2020-12-03,99.019997,101.000000,98.970001,100.110001,95.716171,6264100
2020-12-04,101.349998,102.940002,101.070000,102.279999,97.790939,6952700
2020-12-07,102.010002,102.220001,100.690002,101.410004,96.959129,4514800
2020-12-08,100.370003,101.570000,100.010002,101.209999,96.767921,3911300
2020-12-09,101.940002,102.209999,100.099998,100.400002,95.993454,6629900
2020-12-10,103.510002,106.089996,102.750000,105.389999,100.764458,12939200
2020-12-11,104.410004,104.779999,102.330002,103.000000,98.479347,6262600
2020-12-14,103.830002,104.709999,103.250000,103.320000,98.785309,5156200
2020-12-15,104.239998,104.860001,103.779999,104.180000,99.607567,5195200
2020-12-16,104.099998,104.800003,102.720001,103.269997,98.737488,6409300
2020-12-17,103.550003,104.040001,102.610001,103.209999,98.680130,4535700
2020-12-18,103.330002,104.110001,102.949997,103.279999,98.747063,10215000
2020-12-21,101.220001,103.150002,100.019997,102.940002,98.421989,7175900
2020-12-22,102.120003,103.169998,101.889999,102.410004,97.915245,4302700
2020-12-23,102.290001,102.690002,101.970001,102.059998,97.580605,3817300
2020-12-24,102.300003,102.360001,101.680000,102.010002,97.532791,1949200
2020-12-28,102.919998,104.379997,102.309998,104.339996,99.760521,5055200
2020-12-29,104.889999,105.779999,104.470001,105.629997,100.993912,4780900
2020-12-30,105.989998,106.620003,105.779999,105.970001,101.318993,3654100
2020-12-31,106.000000,107.139999,105.620003,106.980003,102.284676,3566300
2021-01-04,107.660004,107.750000,102.139999,103.099998,98.574959,8041500
2021-01-05,102.919998,104.260002,102.800003,103.440002,98.900024,5721900
2021-01-06,102.989998,105.209999,102.910004,104.190002,99.617111,5017200
2021-01-07,104.489998,104.639999,102.949997,103.349998,98.813980,5057000
2021-01-08,103.860001,105.760002,103.419998,105.669998,101.032166,5869700
